Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
14,5.696696696696697,0,1,0,5,2,-0.026570216317729708,2500
15,1.942942942942943,5,4,0,5,1,0.022883772692494957,1294
0,0.0,5,3,5,no trade ,0
1,15.015015015015015,5,3,5,no trade ,0
2,15.015015015015015,5,3,5,no trade ,0
3,15.015015015015015,0,4,5,no trade ,0
4,15.015015015015015,0,3,5,no trade ,0
5,15.015015015015015,0,3,5,no trade ,0
6,15.015015015015015,0,1,5,no trade ,0
7,15.015015015015015,5,1,5,no trade ,0
8,15.015015015015015,5,1,5,no trade ,0
9,15.015015015015015,0,3,5,no trade ,0
10,15.015015015015015,0,1,5,no trade ,0
11,15.015015015015015,0,2,5,no trade ,0
12,15.015015015015015,0,2,5,no trade ,0
13,15.015015015015015,0,2,5,no trade ,0
14,15.015015015015015,0,4,5,no trade ,0
15,15.015015015015015,0,2,1,5,0,0.030878364281243482,10000
0,0.0,0,2,5,no trade ,0
1,15.015015015015015,5,4,5,no trade ,0
2,15.015015015015015,0,6,5,no trade ,0
3,15.015015015015015,0,5,5,no trade ,0
4,15.015015015015015,0,2,5,no trade ,0
5,15.015015015015015,0,2,4,5,0,-0.05211047420531526,100
6,14.864864864864865,5,4,5,no trade ,0
7,14.864864864864865,0,3,5,no trade ,0
8,14.864864864864865,0,3,5,no trade ,0
9,14.864864864864865,0,4,4,4,0,-0.05211047420531526,564
10,14.018018018018019,0,0,8,4,0,-0.010422094841063054,120
11,13.837837837837839,5,4,5,no trade ,0
12,13.837837837837839,0,1,5,no trade ,0
13,13.837837837837839,0,4,5,no trade ,0
14,13.837837837837839,0,4,9,4,1,0.007990272711481674,1437
15,11.68018018018018,5,5,9,6,2,0.026541601528573912,7779
0,0.0,5,8,9,4,1,-0.03506092269240115,1850
1,12.237237237237236,0,6,5,no trade ,0
2,12.237237237237236,5,4,5,no trade ,0
3,12.237237237237236,0,2,9,4,0,0.01735689242198077,395
4,11.644144144144144,0,3,5,no trade ,0
5,11.644144144144144,0,3,5,no trade ,0
6,11.644144144144144,0,1,5,no trade ,0
7,11.644144144144144,0,3,5,no trade ,0
8,11.644144144144144,0,2,5,no trade ,0
9,11.644144144144144,0,3,5,no trade ,0
10,11.644144144144144,5,5,5,no trade ,0
11,11.644144144144144,0,0,9,4,2,0.013607803658832922,1598
12,9.244744744744745,0,3,9,5,1,-0.027007324608602078,1050
13,7.668168168168168,0,2,9,4,1,0.0009719859756309229,850
14,6.391891891891892,0,3,9,5,1,0.0023605373693893843,1250
15,4.515015015015015,0,3,9,5,2,-0.01333009338008123,3007
0,0.0,0,4,5,no trade ,0
1,15.015015015015015,5,4,5,no trade ,0
2,15.015015015015015,0,3,5,no trade ,0
3,15.015015015015015,5,3,5,no trade ,0
4,15.015015015015015,0,1,5,no trade ,0
5,15.015015015015015,0,5,5,no trade ,0
6,15.015015015015015,5,3,5,no trade ,0
7,15.015015015015015,0,2,5,no trade ,0
8,15.015015015015015,0,4,5,no trade ,0
9,15.015015015015015,0,2,9,5,0,0.010418475429762111,800
10,13.813813813813814,0,3,5,no trade ,0
11,13.813813813813814,0,4,9,4,0,0.03820107657579441,420
12,13.183183183183184,0,5,5,no trade ,0
13,13.183183183183184,5,3,9,5,1,-0.01326619204723042,1040
14,11.621621621621621,0,5,9,6,1,0.007084563292238236,850
15,10.345345345345345,5,3,9,6,1,0.017225212710540026,6890
0,0.0,0,2,5,no trade ,0
1,15.015015015015015,5,1,5,no trade ,0
2,15.015015015015015,0,1,4,6,0,-0.0069516857838025714,800
3,13.813813813813814,5,1,5,no trade ,0
4,13.813813813813814,5,2,5,no trade ,0
5,13.813813813813814,0,0,5,4,0,0.0,100
6,13.663663663663664,0,1,5,no trade ,0
7,13.663663663663664,5,3,3,4,0,-0.013903371567605143,600
8,12.762762762762764,0,0,5,no trade ,0
9,12.762762762762764,0,6,5,no trade ,0
10,12.762762762762764,0,4,5,no trade ,0
11,12.762762762762764,0,3,5,no trade ,0
12,12.762762762762764,5,3,4,6,1,0.002780674313521029,1350
13,10.735735735735735,0,0,4,5,3,0.00910670837678137,1575
14,8.37087087087087,0,1,5,3,2,0.024748001390337157,1820
15,5.638138138138138,0,3,5,4,2,0.03364615919360445,3755
0,0.0,0,1,4,5,0,0.0312945512709065,400
1,14.414414414414415,5,1,5,no trade ,0
2,14.414414414414415,0,2,5,no trade ,0
3,14.414414414414415,0,4,5,no trade ,0
4,14.414414414414415,0,3,5,no trade ,0
5,14.414414414414415,0,3,5,no trade ,0
6,14.414414414414415,5,2,5,no trade ,0
7,14.414414414414415,0,2,4,4,0,0.0312945512709065,700
8,13.363363363363364,5,3,5,no trade ,0
9,13.363363363363364,5,2,5,no trade ,0
10,13.363363363363364,5,2,5,no trade ,0
11,13.363363363363364,0,2,4,4,0,0.0312945512709065,400
12,12.762762762762764,0,2,4,5,2,0.046176848986404256,1680
13,10.24024024024024,0,3,5,4,1,0.04847178274627073,1047
14,8.668168168168169,0,3,2,3,2,0.017177231475364232,1844
15,5.8993993993994,0,0,0,5,2,0.0022253903125977956,3929
0,0.0,0,0,5,no trade ,0
1,15.015015015015015,0,2,5,no trade ,0
2,15.015015015015015,0,3,5,no trade ,0
3,15.015015015015015,0,2,5,no trade ,0
4,15.015015015015015,0,3,5,no trade ,0
5,15.015015015015015,0,2,0,5,2,0.010643108065806406,1304
6,13.057057057057056,0,5,5,no trade ,0
7,13.057057057057056,0,3,5,no trade ,0
8,13.057057057057056,5,2,5,no trade ,0
9,13.057057057057056,0,3,5,no trade ,0
10,13.057057057057056,0,2,5,no trade ,0
11,13.057057057057056,5,3,5,no trade ,0
12,13.057057057057056,0,2,5,no trade ,0
13,13.057057057057056,0,3,0,6,0,0.017390699453932037,300
14,12.606606606606606,0,2,0,4,2,0.012590866404646794,1248
15,10.732732732732734,0,2,0,4,1,0.01690375986922194,7148
0,0.0,0,0,5,no trade ,0
1,15.015015015015015,0,1,5,no trade ,0
2,15.015015015015015,0,3,5,no trade ,0
3,15.015015015015015,0,3,5,no trade ,0
4,15.015015015015015,0,4,5,no trade ,0
5,15.015015015015015,0,1,5,no trade ,0
6,15.015015015015015,0,1,5,no trade ,0
7,15.015015015015015,0,0,0,4,4,-0.09556931209570843,3206
8,10.2012012012012,5,0,5,no trade ,0
9,10.2012012012012,5,3,5,no trade ,0
10,10.2012012012012,0,2,0,5,0,-0.055644432079015094,500
11,9.45045045045045,5,3,0,4,1,-0.01112888641580302,2100
12,6.297297297297297,0,3,0,5,1,0.0,650
13,5.321321321321322,0,1,0,5,2,-0.017597551644988524,1800
14,2.6186186186186187,0,3,0,4,2,0.01961466230785282,1744
15,0.0,0,3,5,no trade ,0
0,0.0,0,1,0,4,0,-0.06259127894846651,100
1,14.864864864864865,0,3,5,no trade ,0
2,14.864864864864865,0,3,0,4,0,-0.041727519298977674,400
3,14.264264264264265,0,2,0,5,0,-0.048682105848807285,100
4,14.114114114114114,5,4,5,no trade ,0
5,14.114114114114114,0,0,5,no trade ,0
6,14.114114114114114,0,3,5,no trade ,0
7,14.114114114114114,0,2,5,no trade ,0
8,14.114114114114114,5,3,5,no trade ,0
9,14.114114114114114,5,1,5,no trade ,0
10,14.114114114114114,0,1,5,no trade ,0
11,14.114114114114114,0,2,5,no trade ,0
12,14.114114114114114,0,2,5,no trade ,0
13,14.114114114114114,0,2,5,no trade ,0
14,14.114114114114114,0,3,1,3,2,0.012865985117184784,1807
15,11.4009009009009,0,0,2,5,2,0.033103831977188955,7593
0,0.0,0,2,5,no trade ,0
1,15.015015015015015,5,3,5,no trade ,0
2,15.015015015015015,0,5,5,no trade ,0
3,15.015015015015015,5,5,5,no trade ,0
4,15.015015015015015,0,8,5,5,3,-0.018759770713913496,7471
5,3.7972972972972974,0,2,5,5,1,-0.03821434775056453,500
6,3.0465465465465464,0,7,3,6,2,-0.039464999131492096,2029
7,0.0,0,3,5,no trade ,0
8,0.0,0,4,5,no trade ,0
9,0.0,5,4,5,no trade ,0
10,0.0,5,3,5,no trade ,0
11,0.0,0,3,5,no trade ,0
12,0.0,0,1,2,no trade ,0
13,0.0,0,2,5,no trade ,0
14,0.0,0,4,5,no trade ,0
15,0.0,5,4,5,no trade ,0
0,0.0,5,6,9,6,1,-0.04825216093310654,2300
1,11.561561561561561,0,6,9,4,2,-0.024507932099836843,6451
2,1.8753753753753755,0,4,5,no trade ,0
3,1.8753753753753755,0,3,9,6,1,0.005762488284097615,1249
4,0.0,5,4,5,no trade ,0
5,0.0,5,2,5,no trade ,0
6,0.0,0,1,0,no trade ,0
7,0.0,0,3,5,no trade ,0
8,0.0,5,4,0,no trade ,0
