Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
8,8.626126126126126,5,4,9,4,0,0.0034728251432540372,1350
9,6.599099099099099,0,5,9,5,0,0.024309776002778262,1798
10,3.8993993993993996,0,4,9,5,0,0.031255426289286334,400
11,3.298798798798799,0,5,9,4,0,0.024309776002778262,200
12,2.9984984984984986,0,3,9,5,0,0.0034728251432540372,600
13,2.0975975975975976,0,1,7,3,0,-0.03820107657579441,600
14,1.1966966966966968,0,2,8,4,0,-0.017364125716270183,400
15,0.5960960960960962,0,3,9,4,0,0.0016669560687619378,397
0,0.0,5,2,8,5,0,0.04866180048661801,1001
1,13.512012012012011,0,3,6,5,0,0.020855057351407715,800
2,12.31081081081081,5,2,6,6,0,0.020855057351407715,2100
3,9.157657657657658,0,1,5,5,0,0.0069516857838025714,300
4,8.707207207207206,0,1,4,5,0,0.0,450
5,8.031531531531531,0,1,5,4,0,0.013903371567605143,100
6,7.881381381381382,0,5,7,4,0,0.03475842891901286,270
7,7.475975975975976,0,2,4,4,0,-0.0069516857838025714,450
8,6.8003003003003,0,0,0,4,0,-0.04866180048661801,500
9,6.04954954954955,0,6,2,4,0,-0.013903371567605143,349
10,5.525525525525525,0,3,4,4,0,0.0069516857838025714,126
11,5.336336336336337,0,5,5,5,0,0.013903371567605143,500
12,4.585585585585585,5,3,3,3,0,-0.0069516857838025714,750
13,3.4594594594594597,5,2,2,4,0,-0.013903371567605143,100
14,3.309309309309309,0,0,3,3,0,0.0,500
15,2.5585585585585586,0,4,5,4,0,0.02877997914494265,1704
0,0.0,0,3,5,5,0,0.04520324072464272,1200
1,13.213213213213214,0,2,2,6,0,0.01738586181717028,100
2,13.063063063063064,0,3,0,4,0,-0.010431517090302166,100
3,12.912912912912914,5,3,1,4,0,-0.0034771723634340556,599
4,12.013513513513514,0,1,1,4,0,0.0034771723634340556,300
5,11.563063063063064,5,4,3,6,0,0.0312945512709065,1100
6,9.911411411411411,5,3,4,4,0,0.03824889599777461,499
7,9.162162162162161,5,2,5,5,0,0.04520324072464272,407
8,8.55105105105105,0,3,5,5,0,0.052157585451510835,200
9,8.25075075075075,0,3,4,6,0,0.03824889599777461,1100
10,6.599099099099099,5,0,4,4,0,0.04520324072464272,400
11,5.998498498498498,5,0,4,5,0,0.04520324072464272,1000
12,4.496996996996997,5,2,4,4,0,0.04520324072464272,580
13,3.626126126126126,0,2,3,5,0,0.04520324072464272,1400
14,1.524024024024024,0,3,2,5,0,0.02434020654403839,497
15,0.7777777777777778,5,0,0,5,0,-0.010431517090302166,518
0,0.0,0,3,0,5,0,0.0034781398907864076,1048
1,13.441441441441441,0,0,0,6,0,-0.017390699453932037,600
2,12.54054054054054,0,3,2,4,0,0.03825953879865048,546
3,11.72072072072072,0,2,1,4,0,0.024346979235504853,750
4,10.594594594594595,0,2,3,5,0,0.05217209836179611,268
5,10.192192192192191,5,2,2,5,0,0.03825953879865048,377
6,9.626126126126126,5,4,0,4,0,0.010434419672359222,350
7,9.1006006006006,0,4,0,4,0,0.0034781398907864076,9
8,9.087087087087086,5,4,1,5,0,0.031303259017077666,581
9,8.214714714714715,5,4,0,5,0,0.024346979235504853,797
10,7.018018018018018,0,4,0,4,0,0.0034781398907864076,581
11,6.145645645645645,0,0,0,3,0,-0.0034781398907864076,100
12,5.995495495495495,0,3,0,4,0,0.010434419672359222,430
13,5.34984984984985,5,3,0,5,0,0.024346979235504853,550
14,4.524024024024024,0,1,0,4,0,0.010434419672359222,100
15,4.373873873873874,0,1,0,4,0,0.023929602448610483,2913
0,0.0,0,0,0,4,0,-0.034777770049384434,100
1,14.864864864864865,0,0,0,5,0,-0.055644432079015094,500
2,14.114114114114114,0,3,0,5,0,-0.027822216039507547,200
3,13.813813813813814,0,4,0,5,0,0.0,700
4,12.762762762762764,0,3,0,5,0,0.0,400
5,12.162162162162161,5,0,0,4,0,-0.027822216039507547,750
6,11.036036036036036,0,0,0,5,0,-0.04868887806913821,400
7,10.435435435435435,0,0,0,6,0,-0.08346664811852264,456
8,9.75075075075075,0,0,0,5,0,-0.09042220212839953,2180
9,6.4774774774774775,0,2,0,3,0,-0.07651109410864575,451
10,5.8003003003003,0,2,0,5,0,-0.06955554009876887,300
11,5.34984984984985,0,3,0,3,0,-0.02086666202963066,800
12,4.148648648648648,5,2,0,5,0,-0.034777770049384434,300
13,3.6981981981981984,0,3,0,5,0,-0.006955554009876887,450
14,3.0225225225225225,0,2,0,4,0,-0.006955554009876887,201
15,2.720720720720721,5,2,0,4,0,0.013702441399457468,1812
0,0.0,0,0,0,4,0,-0.0556366923986369,100
1,14.864864864864865,0,1,0,3,0,-0.06259127894846651,800
2,13.663663663663664,0,1,0,5,0,-0.06954586549829612,101
3,13.512012012012011,0,3,0,4,0,-0.03477293274914806,300
4,13.061561561561561,0,3,0,5,0,-0.041727519298977674,301
5,12.60960960960961,0,5,0,5,0,-0.02781834619931845,1700
6,10.057057057057056,0,2,0,4,0,-0.02781834619931845,200
7,9.756756756756756,5,1,0,5,0,-0.03477293274914806,400
8,9.156156156156156,5,4,0,6,0,-0.013909173099659226,1300
9,7.2042042042042045,0,2,0,4,0,-0.03477293274914806,550
10,6.378378378378378,0,4,0,5,0,-0.02781834619931845,929
11,4.983483483483483,0,0,0,5,0,-0.048682105848807285,301
12,4.531531531531532,0,0,0,3,0,-0.0556366923986369,400
13,3.930930930930931,0,4,0,3,0,-0.020863759649488837,100
14,3.780780780780781,5,4,0,6,0,0.0,2300
15,0.32732732732732733,5,1,0,5,0,-0.006954586549829613,218
0,0.0,5,1,5,3,0,-0.03821434775056453,300
1,14.564564564564565,5,3,6,5,0,-0.024318221295813795,700
2,13.513513513513514,5,3,5,4,0,-0.045162410977939896,432
3,12.864864864864865,5,5,5,4,0,-0.045162410977939896,600
4,11.963963963963964,0,4,5,4,0,-0.03821434775056453,520
5,11.183183183183184,0,4,5,4,0,-0.045162410977939896,500
6,10.432432432432432,0,4,3,4,0,-0.05905853743269064,529
7,9.638138138138139,0,5,5,5,0,-0.045162410977939896,239
8,9.27927927927928,5,5,3,5,0,-0.066006600660066,522
9,8.495495495495495,5,2,2,4,0,-0.07295466388744137,600
10,7.594594594594595,0,4,5,4,0,-0.03821434775056453,517
11,6.818318318318318,0,1,7,5,0,-0.010422094841063054,400
12,6.217717717717718,0,2,8,3,0,-0.0034740316136876847,200
13,5.9174174174174174,0,1,6,5,0,-0.024318221295813795,400
14,5.316816816816817,5,3,7,4,0,-0.0034740316136876847,700
15,4.2657657657657655,0,3,9,3,0,0.024943546986277574,2841
0,0.0,0,3,9,4,0,-0.05901343423473461,220
1,14.684684684684685,0,5,9,4,0,-0.024299649390773077,4991
2,7.1906906906906904,0,3,9,4,0,-0.03124240635956538,100
3,7.04054054054054,5,3,9,4,0,-0.003471378484396153,695
4,5.996996996996997,0,2,9,4,0,0.01735689242198077,95
5,5.854354354354355,0,1,9,5,0,0.01735689242198077,500
6,5.103603603603603,0,3,9,5,0,0.024299649390773077,438
7,4.445945945945946,0,2,9,5,0,0.01041413545318846,298
8,3.9984984984984986,5,4,9,6,0,-0.003471378484396153,1400
9,1.8963963963963963,0,2,9,4,0,-0.01041413545318846,158
10,1.6591591591591592,5,4,9,3,0,0.003471378484396153,750
11,0.5330330330330331,5,1,9,5,0,0.01041413545318846,355
12,0.0,0,2,0,5,0,no trade ,0
13,0.0,5,4,0,6,0,no trade ,0
14,0.0,0,3,0,4,0,no trade ,0
15,0.0,0,4,0,5,0,no trade ,0
0,0.0,0,4,9,6,0,0.010418475429762111,200
1,14.714714714714715,0,2,9,5,0,0.024309776002778262,500
2,13.963963963963964,0,3,9,5,0,0.017364125716270183,400
3,13.363363363363364,0,4,9,4,0,-0.024309776002778262,1128
4,11.66966966966967,0,3,9,4,0,-0.010418475429762111,700
5,10.618618618618619,5,1,7,6,0,-0.04514672686230248,2100
6,7.465465465465465,0,3,9,5,0,-0.024309776002778262,425
7,6.827327327327327,0,2,9,5,0,-0.024309776002778262,300
8,6.376876876876877,0,3,9,3,0,-0.024309776002778262,300
9,5.926426426426427,0,3,9,3,0,0.017364125716270183,10
10,5.911411411411412,0,4,9,5,0,0.017364125716270183,400
11,5.3108108108108105,0,5,9,3,0,0.017364125716270183,300
12,4.86036036036036,0,2,9,5,0,0.017364125716270183,600
13,3.9594594594594597,5,3,9,5,0,-0.010418475429762111,450
14,3.2837837837837838,0,2,9,5,0,-0.017364125716270183,500
15,2.533033033033033,5,6,9,5,0,0.013613474561555825,1687
0,0.0,0,2,9,6,0,0.06256517205422316,1000
1,13.513513513513514,5,1,6,4,0,0.027806743135210286,1351
2,11.484984984984985,5,1,5,5,0,0.013903371567605143,750
3,10.35885885885886,0,0,4,4,0,0.0,69
4,10.255255255255255,0,1,5,5,0,0.0069516857838025714,100
5,10.105105105105105,5,2,5,5,0,0.013903371567605143,600
6,9.204204204204204,5,2,5,4,0,0.013903371567605143,300
7,8.753753753753754,0,1,5,5,0,0.013903371567605143,400
8,8.153153153153154,5,2,2,5,0,-0.020855057351407715,650
9,7.177177177177177,5,3,3,4,0,-0.013903371567605143,500
10,6.426426426426427,0,3,4,5,0,0.0,500
11,5.675675675675675,5,5,5,5,0,0.013903371567605143,450
12,5.0,0,3,2,6,0,-0.020855057351407715,400
13,4.3993993993994,0,5,2,6,0,-0.0069516857838025714,1050
14,2.8228228228228227,0,1,3,4,0,-0.0069516857838025714,10
15,2.8078078078078077,0,2,4,4,0,0.023010079944386516,1870
0,0.0,5,2,6,5,0,0.059111930178378944,400
1,14.414414414414415,0,1,2,4,0,0.010431517090302166,600
2,13.513513513513514,0,2,2,5,0,0.010431517090302166,300
3,13.063063063063064,0,1,0,6,0,-0.01738586181717028,300
4,12.612612612612613,0,3,2,3,0,0.010431517090302166,250
5,12.237237237237236,5,2,3,4,0,0.02434020654403839,613
6,11.316816816816816,0,1,2,3,0,0.010431517090302166,26
7,11.277777777777779,5,3,4,3,0,0.03824889599777461,648
8,10.304804804804805,5,2,5,3,0,0.04520324072464272,307
9,9.843843843843844,0,4,6,4,0,0.059111930178378944,400
10,9.243243243243244,5,0,4,4,0,0.03824889599777461,850
11,7.966966966966967,0,0,4,5,0,0.03824889599777461,500
12,7.216216216216216,0,2,4,5,0,0.03824889599777461,450
13,6.54054054054054,0,1,5,4,0,0.04520324072464272,680
14,5.51951951951952,0,5,4,6,0,0.04520324072464272,1350
15,3.4924924924924925,0,3,1,5,0,0.017316318369901596,2326
0,0.0,5,1,1,5,0,0.031303259017077666,550
1,14.18918918918919,0,2,0,4,0,0.0034781398907864076,348
2,13.666666666666666,0,4,0,4,0,0.017390699453932037,496
3,12.921921921921921,5,3,2,5,0,0.03825953879865048,607
4,12.01051051051051,0,6,2,5,0,0.03825953879865048,1100
5,10.35885885885886,0,2,1,5,0,0.031303259017077666,449
6,9.684684684684685,0,1,0,4,0,-0.0034781398907864076,328
7,9.192192192192191,0,6,0,5,0,0.0034781398907864076,965
8,7.743243243243243,0,4,1,4,0,0.031303259017077666,500
9,6.9924924924924925,0,4,0,5,0,0.010434419672359222,500
10,6.241741741741742,0,3,0,5,0,0.010434419672359222,500
11,5.490990990990991,0,1,0,5,0,-0.0034781398907864076,550
12,4.665165165165165,5,4,0,5,0,0.010434419672359222,800
13,3.463963963963964,5,2,0,4,0,0.017390699453932037,550
14,2.6381381381381384,5,3,0,5,0,0.017390699453932037,650
15,1.662162162162162,5,3,0,5,0,0.010434419672359222,1107
0,0.0,0,3,0,3,0,-0.013911108019753773,350
1,14.48948948948949,0,1,0,3,0,-0.04173332405926132,550
2,13.663663663663664,0,2,0,5,0,-0.04173332405926132,100
3,13.513513513513514,0,4,0,5,0,0.0,350
4,12.987987987987989,5,4,0,6,0,0.013911108019753773,1400
5,10.885885885885886,5,3,0,6,0,-0.006955554009876887,1676
6,8.36936936936937,0,0,0,4,0,-0.055644432079015094,356
7,7.834834834834835,0,0,0,4,0,-0.06955554009876887,200
8,7.534534534534535,0,0,0,5,0,-0.09737775613827641,400
9,6.933933933933934,0,0,0,3,0,-0.09042220212839953,100
10,6.783783783783784,0,2,0,4,0,-0.06955554009876887,300
11,6.333333333333333,5,3,0,4,0,-0.04173332405926132,1250
12,4.456456456456457,0,4,0,6,0,-0.027822216039507547,400
13,3.855855855855856,0,2,0,5,0,0.0,700
14,2.804804804804805,0,2,0,3,0,-0.02086666202963066,350
15,2.279279279279279,5,2,0,5,0,0.020449328789038046,1518
0,0.0,0,2,0,4,0,-0.02781834619931845,900
1,13.663663663663664,0,2,0,4,0,-0.06954586549829612,700
2,12.612612612612613,5,4,0,6,0,-0.0556366923986369,1300
3,10.66066066066066,0,4,0,5,0,-0.03477293274914806,900
4,9.30930930930931,5,4,0,5,0,-0.048682105848807285,850
5,8.033033033033034,0,4,0,5,0,-0.041727519298977674,600
6,7.132132132132132,5,3,0,4,0,-0.02781834619931845,500
7,6.381381381381382,5,3,0,4,0,-0.02781834619931845,550
8,5.555555555555555,0,2,0,3,0,-0.03477293274914806,300
9,5.105105105105105,0,3,0,4,0,-0.02781834619931845,229
10,4.761261261261262,0,2,0,4,0,-0.048682105848807285,300
11,4.3108108108108105,0,0,0,4,0,-0.0556366923986369,200
12,4.01051051051051,0,2,0,5,0,-0.048682105848807285,800
13,2.809309309309309,0,3,0,3,0,-0.03477293274914806,750
14,1.6831831831831832,5,4,0,6,0,-0.013909173099659226,1121
15,0.0,0,3,0,5,0,no trade ,0
0,0.0,0,3,7,5,0,-0.024318221295813795,100
1,14.864864864864865,0,3,5,4,0,-0.03821434775056453,700
2,13.813813813813814,5,3,5,4,0,-0.045162410977939896,432
3,13.165165165165165,0,5,5,5,0,-0.03821434775056453,300
4,12.714714714714715,5,9,6,5,0,-0.024318221295813795,700
5,11.663663663663664,0,4,5,6,0,-0.045162410977939896,600
6,10.762762762762764,0,3,5,4,0,-0.045162410977939896,307
7,10.301801801801801,0,5,5,5,0,-0.03821434775056453,300
8,9.85135135135135,0,4,2,4,0,-0.07990272711481675,600
9,8.95045045045045,0,4,3,4,0,-0.066006600660066,387
10,8.36936936936937,0,4,6,5,0,-0.024318221295813795,1339
11,6.358858858858859,0,2,7,3,0,-0.0034740316136876847,600
12,5.457957957957958,0,1,8,5,0,-0.0034740316136876847,500
13,4.707207207207207,5,3,6,3,0,-0.017370158068438425,550
14,3.8813813813813813,0,4,7,4,0,-0.0034740316136876847,600
15,2.9804804804804803,0,5,9,5,0,0.021816918533958656,1985
0,0.0,0,3,9,5,0,-0.05901343423473461,569
1,14.16066066066066,0,8,9,5,0,-0.024299649390773077,5050
2,6.578078078078078,5,4,9,4,0,-0.01735689242198077,1010
3,5.061561561561562,0,0,9,5,0,-0.003471378484396153,267
4,4.66066066066066,0,1,9,4,0,0.03124240635956538,45
5,4.593093093093093,0,0,9,3,0,0.003471378484396153,100
6,4.442942942942943,5,1,9,5,0,0.024299649390773077,300
7,3.9924924924924925,0,2,9,4,0,0.003471378484396153,400
8,3.391891891891892,0,2,9,4,0,-0.01735689242198077,200
9,3.0915915915915915,5,4,9,6,0,-0.01041413545318846,958
10,1.6531531531531531,0,3,9,4,0,0.01041413545318846,450
11,0.9774774774774775,0,1,9,3,0,0.003471378484396153,200
12,0.6771771771771772,0,1,9,4,0,-0.003471378484396153,100
13,0.527027027027027,5,4,9,5,0,-0.01041413545318846,351
14,0.0,5,3,0,4,0,no trade ,0
15,0.0,0,2,0,4,0,no trade ,0
0,0.0,0,4,9,3,0,0.010418475429762111,198
1,14.717717717717719,0,4,9,4,0,0.017364125716270183,428
2,14.075075075075075,0,2,9,4,0,-0.0034728251432540372,296
3,13.63063063063063,5,3,9,5,0,-0.010418475429762111,572
4,12.771771771771771,0,2,9,4,0,-0.024309776002778262,800
5,11.57057057057057,0,0,7,4,0,-0.052092377148810556,200
6,11.27027027027027,0,4,9,4,0,-0.024309776002778262,520
7,10.48948948948949,0,0,8,5,0,-0.03820107657579441,300
8,10.03903903903904,0,4,9,4,0,-0.010418475429762111,750
9,8.912912912912914,0,3,9,4,0,0.024309776002778262,900
10,7.561561561561562,0,4,9,3,0,no trade ,0
11,7.561561561561562,0,4,9,4,0,0.010418475429762111,300
12,7.111111111111111,0,5,9,6,0,0.010418475429762111,900
13,5.75975975975976,0,3,8,5,0,-0.031255426289286334,900
14,4.408408408408408,0,4,9,5,0,-0.010418475429762111,1400
15,2.3063063063063063,0,4,9,4,0,-0.003542281646119118,1536
0,0.0,5,1,8,4,0,0.04866180048661801,700
1,13.963963963963964,5,1,5,5,0,0.013903371567605143,750
2,12.837837837837839,0,1,6,4,0,0.027806743135210286,400
3,12.237237237237236,5,2,5,6,0,0.013903371567605143,1100
4,10.585585585585585,0,0,4,5,0,0.0,100
5,10.435435435435435,0,1,5,5,0,0.0069516857838025714,200
6,10.135135135135135,0,5,7,5,0,0.03475842891901286,470
7,9.42942942942943,0,1,4,6,0,0.0,400
8,8.82882882882883,0,0,0,5,0,-0.04171011470281543,600
9,7.927927927927928,0,4,2,5,0,-0.020855057351407715,200
10,7.627627627627628,0,4,5,4,0,0.0069516857838025714,300
11,7.177177177177177,0,4,5,5,0,0.0069516857838025714,400
12,6.576576576576577,0,3,2,4,0,-0.020855057351407715,300
13,6.126126126126126,0,4,2,5,0,-0.020855057351407715,500
14,5.375375375375375,0,2,3,4,0,0.0,300
15,4.924924924924925,0,4,5,5,0,0.03517553006604101,3280
0,0.0,5,1,5,5,0,0.04520324072464272,700
1,13.963963963963964,5,2,3,4,0,0.02434020654403839,813
2,12.743243243243244,0,3,1,6,0,-0.0034771723634340556,200
3,12.442942942942944,0,1,0,3,0,-0.02434020654403839,100
4,12.292792792792794,0,1,2,3,0,0.010431517090302166,300
5,11.842342342342342,5,4,4,5,0,0.03824889599777461,500
6,11.091591591591591,5,2,4,5,0,0.0312945512709065,649
7,10.117117117117116,0,4,5,5,0,0.04520324072464272,307
8,9.656156156156156,0,2,5,3,0,0.04520324072464272,100
9,9.506006006006006,0,4,5,4,0,0.04520324072464272,600
10,8.605105105105105,0,0,4,4,0,0.03824889599777461,350
11,8.07957957957958,0,0,5,5,0,0.04520324072464272,200
12,7.7792792792792795,0,4,4,4,0,0.04520324072464272,1130
13,6.0825825825825826,0,1,5,5,0,0.04520324072464272,280
14,5.662162162162162,0,2,3,3,0,0.02434020654403839,47
15,5.591591591591592,0,0,0,5,0,0.007927952988629645,3724
0,0.0,5,1,0,6,0,0.010434419672359222,1548
1,12.69069069069069,0,0,0,5,0,-0.010434419672359222,700
2,11.63963963963964,0,3,1,5,0,0.031303259017077666,400
3,11.03903903903904,0,2,1,5,0,0.024346979235504853,500
4,10.288288288288289,0,3,3,4,0,0.05217209836179611,914
5,8.915915915915916,0,3,1,4,0,0.031303259017077666,500
6,8.165165165165165,0,4,0,4,0,0.010434419672359222,200
7,7.864864864864865,5,2,0,4,0,0.0034781398907864076,565
8,7.016516516516517,0,3,2,4,0,0.03825953879865048,200
9,6.716216216216216,5,4,0,6,0,0.017390699453932037,431
10,6.069069069069069,0,1,0,4,0,-0.0034781398907864076,300
11,5.618618618618618,0,4,0,3,0,0.0034781398907864076,860
12,4.327327327327327,5,2,0,4,0,0.0034781398907864076,650
13,3.3513513513513513,0,4,0,4,0,0.017390699453932037,300
14,2.900900900900901,5,3,0,4,0,0.017390699453932037,450
15,2.225225225225225,5,1,0,4,0,0.008695349726966018,1482
0,0.0,5,1,0,5,0,-0.02086666202963066,650
1,14.03903903903904,0,0,0,5,0,-0.04868887806913821,700
2,12.987987987987989,0,3,0,4,0,-0.034777770049384434,260
3,12.597597597597598,0,4,1,5,0,0.013911108019753773,500
4,11.846846846846846,0,4,0,5,0,0.006955554009876887,900
5,10.495495495495495,5,0,0,5,0,-0.02086666202963066,376
6,9.93093093093093,0,0,0,5,0,-0.04868887806913821,700
7,8.87987987987988,5,0,0,5,0,-0.07651109410864575,800
8,7.678678678678678,0,4,0,4,0,-0.07651109410864575,651
9,6.701201201201201,5,0,0,3,0,-0.08346664811852264,680
10,5.68018018018018,0,2,0,5,0,-0.06259998608889199,200
11,5.37987987987988,0,3,0,4,0,-0.027822216039507547,600
12,4.478978978978979,5,2,0,5,0,-0.027822216039507547,1700
13,1.9264264264264264,0,2,0,5,0,-0.006955554009876887,1283
14,0.0,5,2,0,5,0,no trade ,0
15,0.0,0,3,0,4,0,no trade ,0
0,0.0,0,4,0,5,0,-0.041727519298977674,1100
1,13.363363363363364,0,2,0,5,0,-0.06954586549829612,600
2,12.462462462462462,5,1,0,5,0,-0.06259127894846651,600
3,11.561561561561561,0,3,0,6,0,-0.03477293274914806,600
4,10.66066066066066,0,3,0,4,0,-0.041727519298977674,101
5,10.50900900900901,0,3,0,5,0,-0.03477293274914806,300
6,10.058558558558559,0,1,0,4,0,-0.03477293274914806,16
7,10.034534534534535,0,0,0,5,0,-0.03477293274914806,100
8,9.884384384384385,0,3,0,4,0,-0.020863759649488837,200
9,9.584084084084084,5,2,0,5,0,-0.041727519298977674,400
10,8.983483483483484,0,1,0,5,0,-0.041727519298977674,300
11,8.533033033033034,0,0,0,4,0,-0.0556366923986369,200
12,8.232732732732734,0,0,0,5,0,-0.06259127894846651,100
13,8.082582582582583,0,4,0,4,0,-0.020863759649488837,400
14,7.481981981981982,0,2,0,4,0,-0.013909173099659226,30
15,7.436936936936937,0,1,1,5,0,0.020863759649488837,4953
0,0.0,0,5,5,5,0,-0.045162410977939896,2200
1,11.711711711711711,5,2,6,4,0,-0.03126628452318916,500
2,10.96096096096096,0,3,4,5,0,-0.05905853743269064,200
3,10.66066066066066,5,3,4,4,0,-0.05211047420531526,385
4,10.082582582582583,0,4,5,5,0,-0.045162410977939896,200
5,9.782282282282281,5,2,4,3,0,-0.05211047420531526,101
6,9.63063063063063,0,2,4,4,0,-0.05211047420531526,300
7,9.18018018018018,0,5,5,5,0,-0.03821434775056453,752
8,8.05105105105105,0,3,3,5,0,-0.07295466388744137,200
9,7.7507507507507505,0,3,2,5,0,-0.07295466388744137,839
10,6.490990990990991,0,6,4,4,0,-0.045162410977939896,600
11,5.59009009009009,0,1,7,5,0,-0.010422094841063054,600
12,4.6891891891891895,0,2,8,4,0,0.0034740316136876847,500
13,3.9384384384384385,0,1,7,5,0,-0.010422094841063054,100
14,3.7882882882882885,0,3,7,4,0,-0.0034740316136876847,400
15,3.1876876876876876,0,3,8,4,0,0.01653639048115338,2123
0,0.0,0,2,9,4,0,-0.06595619120352691,204
1,14.70870870870871,5,5,9,4,0,-0.03124240635956538,500
2,13.957957957957959,0,5,9,5,0,-0.03818516332835769,800
3,12.756756756756756,0,3,9,4,0,-0.01041413545318846,400
4,12.156156156156156,0,2,9,5,0,0.01735689242198077,295
5,11.713213213213214,0,2,9,5,0,0.03124240635956538,300
6,11.262762762762764,0,2,9,3,0,0.01041413545318846,300
7,10.812312312312311,0,2,9,5,0,0.003471378484396153,601
8,9.90990990990991,5,3,9,3,0,0.003471378484396153,750
9,8.783783783783784,0,4,9,5,0,-0.01041413545318846,1008
10,7.27027027027027,0,3,9,3,0,-0.003471378484396153,141
11,7.058558558558558,0,4,9,4,0,0.024299649390773077,535
12,6.255255255255255,5,1,9,5,5,no trade ,0
13,6.255255255255255,0,3,9,4,0,-0.024299649390773077,200
14,5.954954954954955,0,4,9,4,0,0.003471378484396153,500
15,5.2042042042042045,0,5,9,4,0,0.009858714895685078,3466
0,0.0,0,3,9,6,0,0.017364125716270183,400
1,14.414414414414415,0,3,9,5,0,0.031255426289286334,800
2,13.213213213213214,0,2,9,4,0,0.010418475429762111,200
3,12.912912912912914,5,4,9,5,0,-0.010418475429762111,1020
4,11.381381381381381,0,3,9,4,0,-0.0034728251432540372,672
5,10.372372372372372,5,1,8,4,0,-0.04514672686230248,500
6,9.621621621621621,5,1,9,5,0,-0.031255426289286334,600
7,8.72072072072072,5,3,9,5,0,-0.017364125716270183,1000
8,7.2192192192192195,0,2,9,5,0,-0.031255426289286334,400
9,6.618618618618618,0,4,9,4,0,0.010418475429762111,341
10,6.106606606606607,0,2,9,3,0,0.0034728251432540372,200
11,5.806306306306307,0,3,9,5,0,0.010418475429762111,400
12,5.2057057057057055,0,4,9,5,0,0.031255426289286334,900
13,3.854354354354354,0,3,9,5,0,-0.017364125716270183,300
14,3.403903903903904,0,2,8,5,0,-0.031255426289286334,400
15,2.8033033033033035,0,6,9,5,0,0.020211842333738496,1867
0,0.0,0,2,9,5,0,0.06951685783802572,300
1,14.564564564564565,0,0,7,4,0,0.027806743135210286,201
2,14.262762762762764,0,2,6,5,0,0.027806743135210286,899
3,12.912912912912914,5,0,4,4,0,0.0,600
4,12.012012012012011,5,1,6,4,0,0.020855057351407715,300
5,11.561561561561561,0,2,4,4,0,0.0,600
6,10.66066066066066,0,1,5,4,0,0.0069516857838025714,50
7,10.585585585585585,5,2,6,4,0,0.020855057351407715,650
8,9.60960960960961,0,2,3,5,0,-0.013903371567605143,100
9,9.45945945945946,5,3,2,6,0,-0.020855057351407715,800
10,8.258258258258259,0,5,3,4,0,-0.0069516857838025714,100
11,8.108108108108109,0,5,4,4,0,0.0069516857838025714,657
12,7.121621621621622,0,2,2,5,0,-0.020855057351407715,200
