Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
15,0.0,0,2,0,no trade ,0
0,0.0,0,2,9,4,0,-0.017370158068438425,620
1,14.084084084084084,0,3,5,5,0,-0.05211047420531526,448
2,13.411411411411411,5,3,5,5,0,-0.05211047420531526,688
3,12.378378378378379,5,5,6,5,0,-0.03821434775056453,300
4,11.927927927927929,0,4,5,5,0,-0.045162410977939896,700
5,10.876876876876876,5,2,7,6,0,-0.03126628452318916,700
6,9.825825825825826,5,5,6,5,0,-0.03821434775056453,783
7,8.65015015015015,0,3,4,5,0,-0.05211047420531526,400
8,8.04954954954955,5,3,1,6,0,-0.07295466388744137,400
9,7.448948948948949,0,4,3,4,0,-0.05905853743269064,400
10,6.848348348348348,0,1,8,4,0,-0.024318221295813795,500
11,6.097597597597598,0,3,9,5,0,0.010422094841063054,650
12,5.121621621621622,0,1,9,3,0,-0.0034740316136876847,550
13,4.2957957957957955,5,5,8,5,0,-0.0034740316136876847,2300
14,0.8423423423423423,0,5,9,4,0,0.010422094841063054,561
15,0.0,0,3,0,no trade ,0
0,0.0,0,8,9,4,0,-0.045127920297149994,1150
1,13.288288288288289,0,8,9,4,0,-0.024299649390773077,4941
2,5.86936936936937,5,4,9,4,0,-0.024299649390773077,1524
3,3.581081081081081,0,3,9,4,0,0.003471378484396153,826
4,2.340840840840841,0,1,9,4,0,0.03818516332835769,100
5,2.190690690690691,0,1,9,5,0,0.003471378484396153,400
6,1.59009009009009,0,3,9,4,0,0.01735689242198077,500
7,0.8393393393393394,0,2,9,5,0,-0.003471378484396153,400
8,0.23873873873873874,0,2,9,5,0,-0.01735689242198077,100
9,0.08858858858858859,5,3,9,5,0,-0.01041413545318846,59
10,0.0,0,2,0,no trade ,0
11,0.0,0,1,0,no trade ,0
12,0.0,0,2,0,no trade ,0
13,0.0,0,3,0,no trade ,0
14,0.0,0,3,0,no trade ,0
15,0.0,5,3,0,no trade ,0
0,0.0,0,2,9,4,0,0.031255426289286334,300
1,14.564564564564565,0,4,9,5,0,0.010418475429762111,416
2,13.93993993993994,5,4,9,5,0,-0.010418475429762111,900
3,12.588588588588589,0,2,9,5,0,-0.024309776002778262,600
4,11.687687687687689,5,1,9,5,0,-0.03820107657579441,400
5,11.087087087087086,0,1,9,5,0,-0.03820107657579441,100
6,10.936936936936936,0,1,9,4,0,-0.031255426289286334,500
7,10.186186186186186,0,3,9,3,0,-0.031255426289286334,405
8,9.578078078078079,0,4,9,4,0,-0.010418475429762111,100
9,9.427927927927929,0,2,9,4,0,0.017364125716270183,100
10,9.277777777777779,0,4,9,4,0,0.024309776002778262,400
11,8.677177177177176,0,4,9,6,0,0.031255426289286334,420
12,8.046546546546546,5,4,9,5,0,-0.0034728251432540372,500
13,7.2957957957957955,0,1,9,5,0,-0.03820107657579441,200
14,6.995495495495495,0,3,9,4,0,-0.010418475429762111,469
15,6.291291291291292,0,4,9,4,0,0.019517277305087687,4190
0,0.0,5,1,9,4,0,0.03475842891901286,700
1,13.963963963963964,5,1,6,4,0,0.013903371567605143,750
2,12.837837837837839,0,0,6,5,0,0.0069516857838025714,600
3,11.936936936936936,0,2,8,4,0,0.027806743135210286,300
4,11.486486486486486,0,1,4,5,0,-0.0069516857838025714,300
5,11.036036036036036,0,2,5,5,0,0.0069516857838025714,600
6,10.135135135135135,0,4,9,4,0,0.03475842891901286,400
7,9.534534534534535,5,2,4,4,0,0.0,350
8,9.00900900900901,0,1,0,4,0,-0.03475842891901286,475
9,8.295795795795796,0,5,3,4,0,-0.013903371567605143,100
10,8.145645645645645,0,3,6,4,0,0.013903371567605143,300
11,7.695195195195195,5,5,5,4,0,0.0069516857838025714,650
12,6.7192192192192195,5,2,4,5,0,0.0,500
13,5.968468468468468,0,1,3,3,0,-0.0069516857838025714,100
14,5.818318318318318,0,2,3,4,0,0.0,900
15,4.466966966966967,0,6,4,5,0,0.019951338199513384,2975
0,0.0,5,0,5,4,0,0.03824889599777461,400
1,14.414414414414415,0,3,3,5,0,0.02434020654403839,763
2,13.26876876876877,0,2,0,4,0,-0.01738586181717028,400
3,12.668168168168169,5,3,0,4,0,-0.010431517090302166,1050
4,11.091591591591591,5,1,0,4,0,0.0034771723634340556,450
5,10.415915915915916,0,2,4,4,0,0.0312945512709065,26
6,10.376876876876876,0,2,5,5,0,0.03824889599777461,200
7,10.076576576576576,5,2,5,4,0,0.04520324072464272,584
8,9.1996996996997,0,3,6,5,0,0.052157585451510835,300
9,8.74924924924925,0,3,5,5,0,0.04520324072464272,300
10,8.2987987987988,0,0,4,4,0,0.03824889599777461,400
11,7.698198198198198,0,0,5,4,0,0.03824889599777461,200
12,7.397897897897898,0,1,4,4,0,0.03824889599777461,400
13,6.797297297297297,0,5,4,6,0,0.04520324072464272,1700
14,4.244744744744745,0,3,0,6,0,0.010431517090302166,1400
15,2.1426426426426426,0,0,0,5,0,-0.004798497861538996,1427
0,0.0,5,0,0,3,0,0.0034781398907864076,448
1,14.342342342342342,5,0,0,4,0,0.0034781398907864076,550
2,13.516516516516516,0,2,1,4,0,0.03825953879865048,200
3,13.216216216216216,0,1,0,4,0,0.024346979235504853,400
4,12.615615615615615,0,3,3,4,0,0.05217209836179611,492
5,11.876876876876876,5,0,0,5,0,0.017390699453932037,200
6,11.576576576576576,0,4,0,4,0,0.0034781398907864076,399
7,10.977477477477477,5,4,0,3,0,0.017390699453932037,564
8,10.13063063063063,0,3,0,5,0,0.024346979235504853,100
9,9.98048048048048,5,3,0,4,0,0.031303259017077666,416
10,9.355855855855856,0,0,0,4,0,-0.0034781398907864076,231
11,9.00900900900901,0,3,0,4,0,0.0034781398907864076,100
12,8.85885885885886,0,2,0,4,0,0.017390699453932037,100
13,8.70870870870871,0,3,0,5,0,0.024346979235504853,300
14,8.258258258258259,0,2,0,5,0,0.0034781398907864076,630
15,7.312312312312312,5,2,0,6,0,0.027199053945949705,4870
0,0.0,0,0,0,5,0,-0.034777770049384434,300
1,14.564564564564565,5,1,0,4,0,-0.04173332405926132,666
2,13.564564564564565,0,4,0,5,0,-0.013911108019753773,462
3,12.87087087087087,0,4,0,3,0,0.0,150
4,12.645645645645645,5,2,0,5,0,0.0,400
5,12.045045045045045,0,2,0,4,0,-0.034777770049384434,326
6,11.555555555555555,0,2,0,4,0,-0.04173332405926132,166
7,11.306306306306306,0,0,0,6,0,-0.09737775613827641,200
8,11.006006006006006,5,0,0,4,0,-0.09042220212839953,2230
9,7.657657657657658,0,3,0,5,0,-0.07651109410864575,500
10,6.906906906906907,0,4,0,4,0,-0.055644432079015094,600
11,6.006006006006006,0,2,0,4,0,-0.02086666202963066,200
12,5.7057057057057055,0,1,0,4,0,-0.027822216039507547,100
13,5.555555555555555,0,2,0,4,0,-0.02086666202963066,300
14,5.105105105105105,0,1,0,4,0,-0.006955554009876887,100
15,4.954954954954955,0,2,0,5,0,0.009529108993531335,3300
0,0.0,0,0,0,5,0,-0.06259127894846651,301
1,14.563063063063064,0,2,0,5,0,-0.0556366923986369,116
2,14.38888888888889,5,3,0,4,0,-0.048682105848807285,550
3,13.563063063063064,0,4,0,6,0,-0.03477293274914806,700
4,12.512012012012011,5,3,0,6,0,-0.048682105848807285,716
5,11.436936936936936,0,4,0,5,0,-0.020863759649488837,100
6,11.286786786786786,0,2,0,5,0,-0.03477293274914806,600
7,10.385885885885886,0,1,0,6,0,-0.041727519298977674,400
8,9.785285285285285,0,2,0,5,0,-0.03477293274914806,800
9,8.584084084084084,0,3,0,4,0,-0.02781834619931845,429
10,7.93993993993994,5,3,0,4,0,-0.02781834619931845,150
11,7.714714714714715,0,1,0,4,0,-0.041727519298977674,300
12,7.2642642642642645,0,1,0,4,0,-0.048682105848807285,193
13,6.974474474474475,5,3,0,3,0,-0.013909173099659226,400
14,6.373873873873874,0,4,0,4,0,0.0,1400
15,4.271771771771772,0,2,0,4,0,0.0037554767369079906,2845
0,0.0,0,2,8,3,0,-0.03126628452318916,141
1,14.803303303303304,5,4,7,4,0,-0.03126628452318916,700
2,13.752252252252251,0,3,4,5,0,-0.05211047420531526,800
3,12.55105105105105,0,3,6,4,0,-0.045162410977939896,137
4,12.345345345345345,0,8,6,5,0,-0.03126628452318916,400
5,11.744744744744745,0,2,7,3,0,-0.03821434775056453,100
6,11.594594594594595,5,4,4,4,0,-0.05211047420531526,700
7,10.543543543543544,0,6,6,5,0,-0.03821434775056453,509
8,9.77927927927928,0,5,2,4,0,-0.066006600660066,422
9,9.145645645645645,5,2,2,4,0,-0.07295466388744137,300
10,8.695195195195195,0,3,7,3,0,-0.03126628452318916,400
11,8.094594594594595,0,1,9,4,0,-0.010422094841063054,100
12,7.944444444444445,0,2,9,4,0,0.0034740316136876847,300
13,7.493993993993994,5,2,8,5,0,-0.024318221295813795,900
14,6.142642642642643,5,4,9,3,0,-0.0034740316136876847,750
15,5.016516516516517,0,5,9,4,0,0.025707833941288862,3341
0,0.0,0,2,9,4,0,-0.06595619120352691,300
1,14.564564564564565,0,4,9,3,0,-0.03124240635956538,100
2,14.414414414414415,0,7,9,4,0,-0.03124240635956538,600
3,13.513513513513514,0,2,9,5,0,-0.01041413545318846,600
4,12.612612612612613,0,2,9,3,0,0.024299649390773077,100
5,12.462462462462462,0,2,9,5,0,0.01735689242198077,500
6,11.711711711711711,0,4,9,4,0,0.03124240635956538,701
7,10.65915915915916,0,2,9,4,0,0.003471378484396153,592
8,9.77027027027027,0,3,9,5,0,-0.01735689242198077,500
9,9.01951951951952,5,3,9,4,0,-0.01041413545318846,608
10,8.106606606606606,0,2,9,6,0,0.01041413545318846,62
11,8.013513513513514,5,4,9,5,0,0.01735689242198077,848
12,6.74024024024024,0,1,9,5,0,-0.003471378484396153,500
13,5.98948948948949,0,5,9,4,0,-0.01041413545318846,950
14,4.563063063063063,5,3,9,5,0,0.003471378484396153,400
15,3.9624624624624625,5,3,9,5,0,-0.00041656541812753843,2639
0,0.0,5,4,9,5,0,0.010418475429762111,648
1,14.042042042042041,0,2,9,5,0,0.017364125716270183,100
2,13.891891891891891,0,4,9,5,0,0.0034728251432540372,300
3,13.441441441441441,5,2,9,3,0,-0.017364125716270183,450
4,12.765765765765765,0,0,9,4,0,-0.024309776002778262,100
5,12.615615615615615,0,0,9,4,0,-0.04514672686230248,700
6,11.564564564564565,0,4,9,4,0,-0.024309776002778262,425
7,10.926426426426426,5,0,9,4,0,-0.031255426289286334,450
8,10.25075075075075,0,2,9,4,0,-0.024309776002778262,100
9,10.1006006006006,0,4,9,5,0,0.024309776002778262,500
10,9.34984984984985,0,5,9,6,0,0.017364125716270183,800
11,8.14864864864865,0,4,9,4,0,0.010418475429762111,100
12,7.998498498498498,0,6,9,5,0,0.024309776002778262,890
13,6.662162162162162,0,2,9,4,0,-0.024309776002778262,500
14,5.911411411411412,0,2,9,5,0,-0.010418475429762111,300
15,5.460960960960961,0,3,9,3,0,0.013960757075881229,3637
0,0.0,0,4,9,4,0,0.05561348627042057,1500
1,12.762762762762764,5,2,7,6,0,0.020855057351407715,1700
2,10.21021021021021,0,1,6,3,0,0.013903371567605143,200
3,9.90990990990991,0,2,6,4,0,0.013903371567605143,400
4,9.30930930930931,0,1,5,3,0,0.0,300
5,8.85885885885886,5,0,5,5,0,0.0069516857838025714,300
6,8.408408408408409,0,1,7,4,0,0.020855057351407715,125
7,8.22072072072072,5,2,6,5,0,0.013903371567605143,650
8,7.244744744744745,0,0,0,6,0,-0.03475842891901286,200
9,6.944444444444445,0,2,0,5,0,-0.027806743135210286,350
10,6.418918918918919,0,4,4,4,0,0.0,400
11,5.818318318318318,0,4,5,4,0,0.0069516857838025714,580
12,4.9474474474474475,0,3,2,4,0,-0.013903371567605143,200
13,4.647147147147147,0,2,0,5,0,-0.027806743135210286,200
14,4.346846846846847,5,1,4,3,0,0.0069516857838025714,650
