Time Left,Rounded Units Left,Bid Ask Spread,Volume Misbalance,Immediate Cost,Signed Transcation Volume,Action,Reward,Volume
5,8.26126126126126,0,5,0,4,5,no trade ,0
6,8.26126126126126,0,3,0,5,5,no trade ,0
7,8.26126126126126,0,2,0,5,5,no trade ,0
8,8.26126126126126,0,5,0,5,5,no trade ,0
9,8.26126126126126,0,1,0,4,5,no trade ,0
10,8.26126126126126,5,5,0,5,5,no trade ,0
11,8.26126126126126,0,2,0,5,0,-0.048682105848807285,801
12,7.058558558558558,0,0,0,5,5,no trade ,0
13,7.058558558558558,0,4,0,4,5,no trade ,0
14,7.058558558558558,0,5,0,6,5,no trade ,0
15,7.058558558558558,0,3,0,4,5,0.017664649836567216,4701
0,0.0,0,4,6,4,5,no trade ,0
1,15.015015015015015,0,3,6,5,5,no trade ,0
2,15.015015015015015,0,4,5,5,5,no trade ,0
3,15.015015015015015,0,4,5,5,5,no trade ,0
4,15.015015015015015,0,8,5,9,5,no trade ,0
5,15.015015015015015,0,3,5,3,5,no trade ,0
6,15.015015015015015,0,2,3,5,5,no trade ,0
7,15.015015015015015,0,4,5,4,5,no trade ,0
8,15.015015015015015,0,4,3,5,5,no trade ,0
9,15.015015015015015,0,4,3,7,5,no trade ,0
10,15.015015015015015,0,4,5,4,5,no trade ,0
11,15.015015015015015,0,3,8,3,0,-0.0034740316136876847,800
12,13.813813813813814,0,0,8,3,0,-0.0034740316136876847,120
13,13.633633633633634,0,1,6,4,5,no trade ,0
14,13.633633633633634,0,4,7,5,5,no trade ,0
15,13.633633633633634,0,4,9,5,0,0.03758902206010075,9080
0,0.0,0,3,9,4,0,-0.05901343423473461,520
1,14.234234234234235,0,6,9,5,0,-0.03124240635956538,700
2,13.183183183183184,5,8,9,5,0,-0.024299649390773077,4928
3,5.783783783783784,0,2,9,5,5,no trade ,0
4,5.783783783783784,5,3,9,4,0,0.024299649390773077,550
5,4.957957957957958,0,2,9,4,2,0.025479918075467765,2001
6,1.9534534534534536,5,3,9,5,5,no trade ,0
7,1.9534534534534536,5,3,9,5,0,0.01041413545318846,1200
8,0.15165165165165165,5,2,9,4,5,no trade ,0
9,0.15165165165165165,0,2,9,5,5,no trade ,0
10,0.15165165165165165,5,2,9,3,0,no trade ,0
11,0.15165165165165165,0,1,9,4,0,0.01041413545318846,101
12,0.0,0,1,0,4,5,no trade ,0
13,0.0,0,4,0,4,5,no trade ,0
14,0.0,0,3,0,3,5,no trade ,0
15,0.0,0,3,0,4,0,no trade ,0
0,0.0,5,4,9,4,5,no trade ,0
1,15.015015015015015,5,3,9,4,5,no trade ,0
2,15.015015015015015,0,4,9,5,5,no trade ,0
3,15.015015015015015,0,4,9,5,5,no trade ,0
4,15.015015015015015,0,1,9,5,5,no trade ,0
5,15.015015015015015,0,1,7,3,3,-0.040840423684667476,3163
6,10.265765765765765,0,3,9,4,5,no trade ,0
7,10.265765765765765,0,1,9,6,5,no trade ,0
8,10.265765765765765,0,2,9,5,5,no trade ,0
9,10.265765765765765,5,2,9,4,5,no trade ,0
10,10.265765765765765,0,4,9,5,5,no trade ,0
11,10.265765765765765,0,5,9,5,5,no trade ,0
12,10.265765765765765,0,3,9,5,5,no trade ,0
13,10.265765765765765,0,2,9,4,5,no trade ,0
14,10.265765765765765,0,1,9,3,0,-0.017364125716270183,200
15,9.965465465465465,0,4,9,4,5,0.017364125716270183,6637
0,0.0,0,2,9,5,0,0.05561348627042057,800
1,13.813813813813814,0,1,6,5,0,0.020855057351407715,500
2,13.063063063063064,5,1,5,4,5,no trade ,0
3,13.063063063063064,5,1,5,4,0,0.013903371567605143,550
4,12.237237237237236,0,1,4,4,2,0.007855404935696907,1100
5,10.585585585585585,0,0,4,5,5,no trade ,0
6,10.585585585585585,0,3,6,4,5,no trade ,0
7,10.585585585585585,0,1,5,5,5,no trade ,0
8,10.585585585585585,5,3,2,4,0,-0.020855057351407715,350
9,10.06006006006006,0,2,2,5,5,no trade ,0
10,10.06006006006006,0,3,4,4,5,no trade ,0
11,10.06006006006006,0,4,5,4,5,no trade ,0
12,10.06006006006006,5,2,2,4,0,-0.020855057351407715,400
13,9.45945945945946,5,4,3,5,0,-0.013903371567605143,679
14,8.43993993993994,0,2,4,4,0,0.0,750
15,7.313813813813814,0,2,6,4,0,0.04157108098713938,4871
0,0.0,0,2,5,5,5,no trade ,0
1,15.015015015015015,0,2,2,5,5,no trade ,0
2,15.015015015015015,0,3,2,5,5,no trade ,0
3,15.015015015015015,0,2,0,6,5,no trade ,0
4,15.015015015015015,0,2,3,4,0,0.01738586181717028,329
5,14.52102102102102,0,3,3,4,5,no trade ,0
6,14.52102102102102,5,3,3,4,0,0.02434020654403839,550
7,13.695195195195195,0,2,4,5,5,no trade ,0
8,13.695195195195195,0,1,4,3,5,no trade ,0
9,13.695195195195195,0,4,5,6,5,no trade ,0
10,13.695195195195195,0,0,4,4,2,0.04144789457213394,1600
11,11.292792792792794,0,0,4,5,0,0.03824889599777461,500
12,10.542042042042041,0,3,3,5,0,0.0312945512709065,1000
13,9.04054054054054,0,2,5,4,0,0.04520324072464272,580
14,8.16966966966967,0,3,4,5,5,no trade ,0
15,8.16966966966967,0,1,1,5,5,0.019819882471574117,5441
0,0.0,0,1,0,6,3,0.029077249486974367,2389
1,11.427927927927929,0,0,0,4,0,-0.0034781398907864076,348
2,10.905405405405405,0,3,0,4,5,no trade ,0
3,10.905405405405405,0,3,2,3,5,no trade ,0
4,10.905405405405405,0,5,2,4,5,no trade ,0
5,10.905405405405405,0,2,1,4,0,0.031303259017077666,300
6,10.454954954954955,0,1,0,5,0,-0.010434419672359222,401
7,9.852852852852854,0,2,0,4,5,no trade ,0
8,9.852852852852854,0,5,2,4,5,no trade ,0
9,9.852852852852854,0,3,0,5,5,no trade ,0
10,9.852852852852854,0,3,0,4,5,no trade ,0
11,9.852852852852854,0,0,0,5,0,-0.010434419672359222,100
12,9.702702702702704,5,9,0,9,5,no trade ,0
13,9.702702702702704,0,3,0,5,0,0.0034781398907864076,231
14,9.355855855855856,5,2,0,5,5,no trade ,0
15,9.355855855855856,0,1,0,3,0,0.02664255156342388,6231
0,0.0,0,3,0,4,0,-0.013911108019753773,300
1,14.564564564564565,0,0,0,5,5,no trade ,0
2,14.564564564564565,5,3,0,3,5,no trade ,0
3,14.564564564564565,0,4,0,5,0,0.006955554009876887,500
4,13.813813813813814,0,4,0,4,5,no trade ,0
5,13.813813813813814,0,1,0,5,0,-0.02086666202963066,126
6,13.624624624624625,0,1,0,4,3,-0.03039577102316199,3176
7,8.855855855855856,5,1,0,4,3,-0.0504973221117062,3580
8,3.4804804804804803,0,0,0,5,3,-0.0842317590596091,2318
9,0.0,0,0,0,5,0,no trade ,0
10,0.0,0,3,0,3,5,no trade ,0
11,0.0,0,2,0,5,5,no trade ,0
12,0.0,0,1,0,3,0,no trade ,0
13,0.0,0,1,0,4,0,no trade ,0
14,0.0,0,2,0,4,5,no trade ,0
15,0.0,0,3,0,6,5,no trade ,0
0,0.0,5,5,0,6,0,-0.02781834619931845,2050
1,11.936936936936936,5,2,0,5,3,-0.061061269907504004,3766
2,6.282282282282282,0,0,0,4,0,-0.06954586549829612,100
3,6.132132132132132,0,2,0,5,0,-0.041727519298977674,300
4,5.681681681681682,0,3,0,4,5,no trade ,0
5,5.681681681681682,5,2,0,4,5,no trade ,0
6,5.681681681681682,0,3,0,5,5,no trade ,0
7,5.681681681681682,0,3,0,5,5,no trade ,0
8,5.681681681681682,0,4,0,3,5,no trade ,0
9,5.681681681681682,0,1,0,4,5,no trade ,0
10,5.681681681681682,5,2,0,4,5,no trade ,0
11,5.681681681681682,5,2,0,5,5,no trade ,0
12,5.681681681681682,0,0,0,3,3,-0.041171152374991304,2350
13,2.1531531531531534,0,4,0,5,5,no trade ,0
14,2.1531531531531534,5,4,0,4,5,no trade ,0
15,2.1531531531531534,5,3,1,4,5,0.021420126573475206,1434
0,0.0,0,4,6,4,5,no trade ,0
1,15.015015015015015,0,3,6,4,5,no trade ,0
2,15.015015015015015,5,4,5,6,5,no trade ,0
3,15.015015015015015,0,4,5,3,5,no trade ,0
4,15.015015015015015,0,8,6,4,5,no trade ,0
5,15.015015015015015,0,3,5,5,5,no trade ,0
6,15.015015015015015,0,4,4,4,5,no trade ,0
7,15.015015015015015,5,5,5,5,5,no trade ,0
8,15.015015015015015,5,5,3,3,5,no trade ,0
9,15.015015015015015,5,3,3,6,5,no trade ,0
10,15.015015015015015,5,3,6,4,0,-0.03126628452318916,400
11,14.414414414414415,0,3,8,5,0,-0.0034740316136876847,1000
12,12.912912912912914,0,3,9,4,5,no trade ,0
13,12.912912912912914,0,2,7,4,5,no trade ,0
14,12.912912912912914,0,4,8,5,5,no trade ,0
15,12.912912912912914,0,5,9,5,5,0.036546812575994445,8600
0,0.0,0,3,9,6,0,-0.06595619120352691,800
1,13.813813813813814,0,6,9,6,0,-0.03124240635956538,800
2,12.612612612612613,0,7,9,5,5,no trade ,0
3,12.612612612612613,5,3,9,5,5,no trade ,0
4,12.612612612612613,0,3,9,3,0,0.024299649390773077,300
5,12.162162162162161,0,2,9,5,2,0.026035338632971156,1801
6,9.457957957957959,5,3,9,4,5,no trade ,0
7,9.457957957957959,0,4,9,6,5,no trade ,0
8,9.457957957957959,5,3,9,5,5,no trade ,0
9,9.457957957957959,5,3,9,4,0,-0.01041413545318846,1008
10,7.944444444444445,0,1,9,4,0,0.01041413545318846,62
11,7.851351351351352,5,3,9,5,5,no trade ,0
12,7.851351351351352,5,2,9,5,5,no trade ,0
13,7.851351351351352,0,3,9,3,5,no trade ,0
14,7.851351351351352,0,3,9,4,5,no trade ,0
15,7.851351351351352,0,3,9,4,5,0.006248481271913077,5229
0,0.0,5,4,9,5,5,no trade ,0
1,15.015015015015015,0,2,9,3,5,no trade ,0
2,15.015015015015015,0,6,9,3,5,no trade ,0
3,15.015015015015015,0,2,9,4,5,no trade ,0
4,15.015015015015015,0,1,9,5,0,-0.024309776002778262,500
5,14.264264264264265,0,0,8,4,3,-0.03403368640388957,3063
6,9.665165165165165,0,4,9,5,5,no trade ,0
7,9.665165165165165,5,1,9,4,5,no trade ,0
8,9.665165165165165,0,2,9,4,0,-0.024309776002778262,200
9,9.364864864864865,0,3,9,4,5,no trade ,0
10,9.364864864864865,5,6,9,6,5,no trade ,0
11,9.364864864864865,0,4,9,5,0,0.010418475429762111,491
12,8.627627627627628,0,5,9,3,5,no trade ,0
13,8.627627627627628,5,2,9,5,5,no trade ,0
14,8.627627627627628,0,2,9,4,0,-0.010418475429762111,400
15,8.027027027027026,0,4,9,5,5,0.0147942351102622,5346
0,0.0,5,3,9,6,0,0.05561348627042057,1750
1,12.387387387387387,5,1,6,6,5,no trade ,0
2,12.387387387387387,0,2,5,4,5,no trade ,0
3,12.387387387387387,0,2,5,5,2,0.02155022592978797,2070
4,9.27927927927928,5,1,4,5,5,no trade ,0
5,9.27927927927928,5,0,5,4,3,0.019951338199513384,2688
6,5.243243243243243,0,1,6,3,0,no trade ,0
7,5.243243243243243,5,2,5,5,5,no trade ,0
8,5.243243243243243,0,3,1,5,5,no trade ,0
9,5.243243243243243,0,2,2,4,0,-0.027806743135210286,200
10,4.942942942942943,0,4,3,5,5,no trade ,0
11,4.942942942942943,5,5,4,6,5,no trade ,0
12,4.942942942942943,0,2,2,3,0,-0.020855057351407715,100
13,4.792792792792793,0,5,1,5,5,no trade ,0
14,4.792792792792793,0,2,3,5,5,no trade ,0
15,4.792792792792793,0,2,6,4,5,0.03830378866875217,3192
0,0.0,0,2,5,5,5,no trade ,0
1,15.015015015015015,0,3,3,4,5,no trade ,0
2,15.015015015015015,0,2,2,4,0,0.010431517090302166,300
3,14.564564564564565,0,2,0,5,5,no trade ,0
4,14.564564564564565,0,2,3,5,5,no trade ,0
5,14.564564564564565,0,3,3,4,5,no trade ,0
6,14.564564564564565,5,3,3,5,0,0.02434020654403839,400
7,13.963963963963964,5,3,4,4,5,no trade ,0
8,13.963963963963964,5,2,5,5,5,no trade ,0
9,13.963963963963964,0,3,6,5,5,no trade ,0
10,13.963963963963964,0,0,4,4,2,0.045620501408254806,1650
11,11.486486486486486,0,0,4,4,0,0.03824889599777461,400
12,10.885885885885886,0,1,4,4,0,0.0312945512709065,200
13,10.585585585585585,5,1,5,4,0,0.04520324072464272,780
14,9.414414414414415,0,3,3,5,5,no trade ,0
15,9.414414414414415,5,0,2,4,0,0.028582356827427935,6270
0,0.0,0,0,0,4,3,0.031790198601787764,1889
1,12.17867867867868,0,2,0,4,0,0.0034781398907864076,348
2,11.656156156156156,0,2,1,4,0,0.024346979235504853,542
3,10.842342342342342,5,2,2,5,5,no trade ,0
4,10.842342342342342,0,3,2,3,5,no trade ,0
5,10.842342342342342,0,3,2,4,5,no trade ,0
6,10.842342342342342,0,1,0,4,0,-0.0034781398907864076,328
7,10.34984984984985,0,5,0,4,5,no trade ,0
8,10.34984984984985,0,6,2,4,5,no trade ,0
9,10.34984984984985,5,4,0,4,5,no trade ,0
10,10.34984984984985,0,3,0,5,5,no trade ,0
11,10.34984984984985,5,2,0,4,0,-0.0034781398907864076,650
12,9.373873873873874,0,3,0,4,5,no trade ,0
13,9.373873873873874,0,3,0,5,5,no trade ,0
14,9.373873873873874,5,2,0,6,5,no trade ,0
15,9.373873873873874,0,2,0,6,0,0.02552954679837223,6243
0,0.0,0,2,0,4,0,-0.02086666202963066,200
1,14.714714714714715,0,0,0,4,5,no trade ,0
2,14.714714714714715,0,3,0,5,5,no trade ,0
3,14.714714714714715,0,3,0,3,0,0.006955554009876887,200
4,14.414414414414415,5,4,1,4,5,no trade ,0
5,14.414414414414415,0,0,0,6,0,-0.027822216039507547,400
6,13.813813813813814,0,1,0,5,3,-0.029213326841482923,2796
7,9.615615615615615,0,0,0,5,3,-0.056757320720595396,3150
8,4.885885885885886,0,0,0,4,0,-0.09042220212839953,100
9,4.7357357357357355,0,1,0,5,0,-0.09042220212839953,900
10,3.3843843843843846,5,2,0,5,5,no trade ,0
11,3.3843843843843846,0,2,0,5,5,no trade ,0
12,3.3843843843843846,5,1,0,5,2,-0.013285108158864854,2254
13,0.0,0,1,0,5,0,no trade ,0
14,0.0,5,3,0,4,5,no trade ,0
15,0.0,5,3,0,4,5,no trade ,0
0,0.0,0,4,0,5,0,-0.03477293274914806,900
1,13.663663663663664,0,1,0,5,3,-0.06669448501286598,3366
2,8.60960960960961,5,2,0,4,0,-0.06259127894846651,850
3,7.333333333333333,0,2,0,5,3,-0.029835176298769035,3376
4,2.264264264264264,0,4,0,4,5,no trade ,0
5,2.264264264264264,0,2,0,3,5,no trade ,0
6,2.264264264264264,0,2,0,5,5,no trade ,0
7,2.264264264264264,0,2,0,5,5,no trade ,0
8,2.264264264264264,0,3,0,5,5,no trade ,0
9,2.264264264264264,0,1,0,5,0,-0.03477293274914806,100
10,2.114114114114114,5,1,0,5,0,-0.03477293274914806,400
11,1.5135135135135136,0,1,0,5,3,-0.0556366923986369,1008
12,0.0,0,0,0,5,3,no trade ,0
13,0.0,0,4,0,4,5,no trade ,0
14,0.0,0,4,0,5,5,no trade ,0
15,0.0,0,2,0,6,5,no trade ,0
0,0.0,0,3,6,3,5,no trade ,0
1,15.015015015015015,0,4,6,4,5,no trade ,0
2,15.015015015015015,0,2,4,3,5,no trade ,0
3,15.015015015015015,0,4,5,5,5,no trade ,0
4,15.015015015015015,0,8,6,4,0,-0.03126628452318916,100
5,14.864864864864865,5,4,5,6,5,no trade ,0
6,14.864864864864865,5,4,4,6,5,no trade ,0
7,14.864864864864865,0,5,5,4,5,no trade ,0
8,14.864864864864865,0,4,3,5,5,no trade ,0
9,14.864864864864865,0,2,3,5,5,no trade ,0
10,14.864864864864865,0,3,6,4,0,-0.03126628452318916,400
11,14.264264264264265,0,3,8,4,0,-0.0034740316136876847,1000
12,12.762762762762764,5,2,9,6,5,no trade ,0
13,12.762762762762764,5,2,7,3,5,no trade ,0
14,12.762762762762764,5,5,8,5,5,no trade ,0
15,12.762762762762764,0,5,9,5,0,0.03550460309188814,8500
0,0.0,0,3,9,4,0,-0.05901343423473461,620
1,14.084084084084084,5,6,9,5,0,-0.024299649390773077,5200
2,6.276276276276277,5,3,9,3,5,no trade ,0
3,6.276276276276277,0,3,9,4,5,no trade ,0
4,6.276276276276277,5,1,9,3,0,0.03124240635956538,700
5,5.225225225225225,0,1,9,5,5,no trade ,0
6,5.225225225225225,0,3,9,4,5,no trade ,0
7,5.225225225225225,0,2,9,5,5,no trade ,0
8,5.225225225225225,5,3,9,5,5,no trade ,0
9,5.225225225225225,0,3,9,5,0,-0.01041413545318846,458
10,4.5375375375375375,0,2,9,4,5,no trade ,0
11,4.5375375375375375,0,2,9,6,5,no trade ,0
12,4.5375375375375375,0,2,9,5,5,no trade ,0
13,4.5375375375375375,0,4,9,4,5,no trade ,0
14,4.5375375375375375,0,3,9,4,5,no trade ,0
15,4.5375375375375375,5,3,9,4,5,-0.00013885513937584616,3022
0,0.0,0,4,9,5,5,no trade ,0
1,15.015015015015015,5,3,9,5,5,no trade ,0
2,15.015015015015015,0,5,9,4,5,no trade ,0
3,15.015015015015015,0,2,9,4,0,-0.017364125716270183,200
4,14.714714714714715,0,3,9,5,0,-0.017364125716270183,400
5,14.114114114114114,5,0,8,5,3,-0.035214446952595936,3363
6,9.064564564564565,0,3,9,4,0,-0.024309776002778262,100
7,8.914414414414415,5,1,9,3,5,no trade ,0
8,8.914414414414415,0,3,9,4,5,no trade ,0
9,8.914414414414415,0,4,9,3,5,no trade ,0
10,8.914414414414415,0,4,9,4,5,no trade ,0
11,8.914414414414415,0,5,9,4,5,no trade ,0
12,8.914414414414415,0,4,9,5,5,no trade ,0
13,8.914414414414415,5,1,9,5,5,no trade ,0
14,8.914414414414415,0,3,9,5,5,no trade ,0
15,8.914414414414415,0,4,9,5,5,0.01618336516756381,5937
0,0.0,0,1,8,4,2,0.0554049356969065,2400
1,11.411411411411411,0,1,5,5,0,0.013903371567605143,800
2,10.21021021021021,0,2,6,4,5,no trade ,0
3,10.21021021021021,0,2,5,5,2,0.020855057351407715,2170
4,6.951951951951952,5,2,5,5,5,no trade ,0
5,6.951951951951952,0,0,4,5,3,0.015154675008689607,2019
6,3.9204204204204203,0,2,6,4,5,no trade ,0
7,3.9204204204204203,5,1,4,6,5,no trade ,0
8,3.9204204204204203,0,0,1,4,5,no trade ,0
9,3.9204204204204203,0,3,2,3,5,no trade ,0
10,3.9204204204204203,0,4,3,5,5,no trade ,0
11,3.9204204204204203,5,4,4,6,5,no trade ,0
12,3.9204204204204203,0,4,2,5,5,no trade ,0
13,3.9204204204204203,5,3,1,5,5,no trade ,0
14,3.9204204204204203,0,3,3,5,0,0.0069516857838025714,1100
15,2.2687687687687688,5,2,5,4,5,0.03176920403197775,1511
0,0.0,0,2,5,4,5,no trade ,0
1,15.015015015015015,5,1,3,5,0,0.01738586181717028,600
2,14.114114114114114,0,4,2,5,5,no trade ,0
3,14.114114114114114,0,3,0,4,5,no trade ,0
4,14.114114114114114,0,2,3,5,5,no trade ,0
5,14.114114114114114,5,3,4,4,5,no trade ,0
6,14.114114114114114,0,3,3,5,5,no trade ,0
7,14.114114114114114,5,1,4,4,5,no trade ,0
8,14.114114114114114,5,3,5,4,5,no trade ,0
9,14.114114114114114,0,4,6,5,5,no trade ,0
10,14.114114114114114,5,0,5,3,3,0.05765151778573664,2576
11,10.246246246246246,0,0,5,4,0,0.03824889599777461,185
12,9.968468468468469,0,0,4,4,0,0.03824889599777461,150
13,9.743243243243244,0,1,5,4,0,0.04520324072464272,680
14,8.722222222222221,5,2,4,4,5,no trade ,0
15,8.722222222222221,0,0,1,5,0,0.022740707256858724,5809
0,0.0,5,2,0,6,3,0.026503425967792423,3437
1,9.854354354354355,0,0,0,6,0,-0.0034781398907864076,700
2,8.803303303303304,0,2,1,5,0,0.024346979235504853,448
3,8.13063063063063,0,2,1,5,0,0.031303259017077666,400
4,7.53003003003003,0,2,2,5,5,no trade ,0
5,7.53003003003003,5,3,1,7,5,no trade ,0
6,7.53003003003003,0,4,0,5,0,0.0034781398907864076,110
7,7.364864864864865,0,1,0,4,5,no trade ,0
8,7.364864864864865,0,4,1,4,0,0.03825953879865048,500
9,6.614114114114114,5,4,0,4,5,no trade ,0
10,6.614114114114114,0,1,0,5,5,no trade ,0
11,6.614114114114114,0,2,0,5,5,no trade ,0
12,6.614114114114114,0,0,0,4,5,no trade ,0
13,6.614114114114114,5,3,0,4,5,no trade ,0
14,6.614114114114114,5,3,0,4,5,no trade ,0
15,6.614114114114114,0,1,0,5,5,0.013216931584988347,4405
0,0.0,0,3,0,4,0,-0.02086666202963066,300
1,14.564564564564565,5,0,0,5,5,no trade ,0
2,14.564564564564565,0,3,0,3,5,no trade ,0
3,14.564564564564565,0,4,0,5,5,no trade ,0
4,14.564564564564565,0,4,1,5,0,0.013911108019753773,500
5,13.813813813813814,0,2,0,4,3,-0.010155108854420255,3075
6,9.196696696696696,5,0,0,5,3,-0.02928288238158169,2696
7,5.148648648648648,5,2,0,5,0,-0.06955554009876887,500
8,4.397897897897898,0,0,0,4,0,-0.08346664811852264,300
9,3.9474474474474475,5,0,0,4,0,-0.08346664811852264,680
10,2.9264264264264264,0,2,0,4,5,no trade ,0
11,2.9264264264264264,0,2,0,3,5,no trade ,0
12,2.9264264264264264,0,1,0,4,0,-0.027822216039507547,300
13,2.475975975975976,0,2,0,5,3,0.008207553731654727,1649
14,0.0,0,2,0,4,5,no trade ,0
15,0.0,0,3,0,4,5,no trade ,0
0,0.0,5,3,0,4,0,-0.03477293274914806,550
1,14.18918918918919,0,2,0,5,2,-0.06676403087836429,2100
2,11.036036036036036,0,1,0,3,5,no trade ,0
3,11.036036036036036,0,4,0,4,0,-0.03477293274914806,300
4,10.585585585585585,0,5,0,5,5,no trade ,0
5,10.585585585585585,5,2,0,5,5,no trade ,0
6,10.585585585585585,0,1,0,4,5,no trade ,0
7,10.585585585585585,5,4,0,3,5,no trade ,0
8,10.585585585585585,0,3,0,4,5,no trade ,0
9,10.585585585585585,5,2,0,4,0,-0.03477293274914806,400
10,9.984984984984985,0,1,0,4,5,no trade ,0
11,9.984984984984985,0,1,0,4,3,-0.04325752833994019,2598
12,6.084084084084084,0,0,0,5,3,-0.05160303219973573,2800
13,1.87987987987988,0,3,0,3,5,no trade ,0
14,1.87987987987988,0,3,0,4,5,no trade ,0
15,1.87987987987988,0,2,0,5,5,0.0025036511579386604,1252
0,0.0,0,2,6,6,5,no trade ,0
1,15.015015015015015,0,4,3,4,5,no trade ,0
2,15.015015015015015,0,5,5,5,5,no trade ,0
3,15.015015015015015,0,5,5,5,5,no trade ,0
4,15.015015015015015,5,4,5,5,5,no trade ,0
5,15.015015015015015,0,4,5,5,5,no trade ,0
6,15.015015015015015,0,3,4,4,5,no trade ,0
7,15.015015015015015,5,4,4,4,5,no trade ,0
8,15.015015015015015,5,5,2,6,5,no trade ,0
9,15.015015015015015,5,4,4,5,5,no trade ,0
10,15.015015015015015,0,0,8,4,2,-0.0004863644259162758,1787
11,12.331831831831831,5,4,9,5,5,no trade ,0
12,12.331831831831831,0,1,8,5,5,no trade ,0
13,12.331831831831831,0,4,8,5,5,no trade ,0
14,12.331831831831831,0,4,9,6,5,no trade ,0
15,12.331831831831831,0,4,9,5,0,0.030015633142261595,8213
0,0.0,0,8,9,5,5,no trade ,0
1,15.015015015015015,0,6,9,4,0,-0.024299649390773077,3803
2,9.304804804804805,0,5,9,5,5,no trade ,0
3,9.304804804804805,5,1,9,5,5,no trade ,0
4,9.304804804804805,0,3,9,4,5,no trade ,0
5,9.304804804804805,0,3,9,4,0,0.003471378484396153,338
6,8.797297297297296,0,0,9,5,5,no trade ,0
7,8.797297297297296,5,3,9,4,0,-0.003471378484396153,600
8,7.896396396396397,5,3,9,4,5,no trade ,0
9,7.896396396396397,0,4,9,5,5,no trade ,0
10,7.896396396396397,0,5,9,4,5,no trade ,0
11,7.896396396396397,0,2,9,5,5,no trade ,0
12,7.896396396396397,0,2,9,4,5,no trade ,0
13,7.896396396396397,5,2,9,4,5,no trade ,0
14,7.896396396396397,0,4,9,4,5,no trade ,0
15,7.896396396396397,0,3,9,6,5,0.0016662616725101537,5259
0,0.0,0,2,9,4,5,no trade ,0
1,15.015015015015015,0,3,9,3,5,no trade ,0
2,15.015015015015015,0,3,9,5,0,-0.017364125716270183,200
3,14.714714714714715,0,4,9,5,5,no trade ,0
4,14.714714714714715,0,1,8,3,5,no trade ,0
5,14.714714714714715,5,1,9,4,5,no trade ,0
6,14.714714714714715,5,3,9,5,0,-0.017364125716270183,351
7,14.187687687687689,0,3,9,5,5,no trade ,0
8,14.187687687687689,0,4,9,4,5,no trade ,0
9,14.187687687687689,0,2,9,4,5,no trade ,0
10,14.187687687687689,0,3,9,4,5,no trade ,0
11,14.187687687687689,0,4,9,4,5,no trade ,0
12,14.187687687687689,0,4,9,6,5,no trade ,0
13,14.187687687687689,0,2,9,4,5,no trade ,0
14,14.187687687687689,0,4,9,4,5,no trade ,0
15,14.187687687687689,0,5,9,4,5,0.026254558083000524,9449
0,0.0,0,1,7,5,5,no trade ,0
1,15.015015015015015,0,1,6,4,5,no trade ,0
2,15.015015015015015,5,0,4,5,0,0.0,1200
3,13.213213213213214,0,2,6,5,5,no trade ,0
4,13.213213213213214,0,1,4,4,0,0.0,200
5,12.912912912912914,0,1,4,4,3,0.013138686131386862,1850
6,10.135135135135135,5,2,6,5,5,no trade ,0
7,10.135135135135135,0,2,2,4,5,no trade ,0
8,10.135135135135135,5,3,2,5,0,-0.020855057351407715,400
9,9.534534534534535,0,7,3,5,5,no trade ,0
10,9.534534534534535,0,3,5,4,5,no trade ,0
11,9.534534534534535,5,4,4,4,5,no trade ,0
12,9.534534534534535,5,2,4,4,5,no trade ,0
13,9.534534534534535,0,2,4,4,5,no trade ,0
14,9.534534534534535,0,2,5,4,0,0.0069516857838025714,400
15,8.933933933933934,0,4,5,4,0,0.033576642335766425,5950
0,0.0,0,1,4,4,3,0.043881915226537775,2650
1,11.036036036036036,0,0,2,4,0,0.010431517090302166,500
2,10.285285285285285,0,3,0,4,5,no trade ,0
3,10.285285285285285,5,3,1,3,0,0.0034771723634340556,1039
4,8.725225225225225,5,2,1,5,0,0.0034771723634340556,450
5,8.04954954954955,0,3,3,5,5,no trade ,0
6,8.04954954954955,0,3,4,4,5,no trade ,0
7,8.04954954954955,0,3,3,5,5,no trade ,0
8,8.04954954954955,0,4,4,5,5,no trade ,0
9,8.04954954954955,5,2,6,4,0,0.059111930178378944,300
10,7.599099099099099,0,2,4,5,0,0.03824889599777461,1600
11,5.196696696696697,0,2,3,5,0,0.0312945512709065,700
12,4.145645645645645,0,1,4,4,0,0.03824889599777461,200
13,3.8453453453453452,5,2,4,5,5,no trade ,0
14,3.8453453453453452,0,0,1,3,0,0.0034771723634340556,347
15,3.324324324324324,5,1,0,4,5,0.0006954344726868111,2214
0,0.0,5,0,0,4,0,0.0034781398907864076,448
1,14.342342342342342,5,0,0,3,0,0.0034781398907864076,200
2,14.042042042042041,0,4,2,6,5,no trade ,0
3,14.042042042042041,0,2,1,5,0,0.031303259017077666,200
4,13.741741741741741,0,2,2,5,5,no trade ,0
5,13.741741741741741,0,2,0,5,0,0.0034781398907864076,400
6,13.14114114114114,0,5,0,5,5,no trade ,0
7,13.14114114114114,0,4,0,4,5,no trade ,0
8,13.14114114114114,5,4,1,6,5,no trade ,0
9,13.14114114114114,5,4,1,5,5,no trade ,0
10,13.14114114114114,0,5,0,0,5,no trade ,0
11,13.14114114114114,5,3,0,4,5,no trade ,0
12,13.14114114114114,0,3,0,4,5,no trade ,0
13,13.14114114114114,5,3,1,5,5,no trade ,0
